설문일련번호,설문제목,설문설명,설문항목번호,설문항목,항목별답변번호,항목별답변,답변응답수,설문등록일자,설문종료여부
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,3,"귀하께서는 중ㆍ고등학생들, 즉 청소년들의 안보의식 수준은 어떠하다고 생각 하십니까?",5,매우 낮은 편이다,123,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,4,귀하는 북한이 남한에 대해 6.25와 같은 전쟁을 도발할 가능성에 대해 어떻게 생각하십니까?,1,매우 높은 편이다,34,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,4,귀하는 북한이 남한에 대해 6.25와 같은 전쟁을 도발할 가능성에 대해 어떻게 생각하십니까?,2,높은 편이다,101,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,4,귀하는 북한이 남한에 대해 6.25와 같은 전쟁을 도발할 가능성에 대해 어떻게 생각하십니까?,3,보통이다,141,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,4,귀하는 북한이 남한에 대해 6.25와 같은 전쟁을 도발할 가능성에 대해 어떻게 생각하십니까?,4,낮은 편이다,106,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,4,귀하는 북한이 남한에 대해 6.25와 같은 전쟁을 도발할 가능성에 대해 어떻게 생각하십니까?,5,매우 낮은 편이다,33,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,5,"만일 우리나라에서 6.25와 같은 전쟁이 일어난다면, 귀하는 어떻게 ",1,즉시 전투에 참여하겠다,47,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,5,"만일 우리나라에서 6.25와 같은 전쟁이 일어난다면, 귀하는 어떻게 ",2,전투에 직접 참여하지는 못하지만 간접적으로 군을 지원하겠다,184,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,5,"만일 우리나라에서 6.25와 같은 전쟁이 일어난다면, 귀하는 어떻게 ",3,일단 위험이 적은 곳으로 피난을 간 뒤 생각해보겠다,129,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,5,"만일 우리나라에서 6.25와 같은 전쟁이 일어난다면, 귀하는 어떻게 ",4,일단 외국으로 피난을 간 뒤 생각해보겠다,20,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,5,"만일 우리나라에서 6.25와 같은 전쟁이 일어난다면, 귀하는 어떻게 ",5,기타,35,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,6,"서울시에서는 전쟁, 재해 등 국가비상시 대비 관련 기관간 합동으로 매년 1회 &lt;을지연습&gt;을 실시하고 있습니다. 어느 정도 알고 계십니까?",1,구체적인 내용에 대해 잘 알고 있다,50,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,6,"서울시에서는 전쟁, 재해 등 국가비상시 대비 관련 기관간 합동으로 매년 1회 &lt;을지연습&gt;을 실시하고 있습니다. 어느 정도 알고 계십니까?",2,대략적인 내용에 대해 알고 있다,170,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,6,"서울시에서는 전쟁, 재해 등 국가비상시 대비 관련 기관간 합동으로 매년 1회 &lt;을지연습&gt;을 실시하고 있습니다. 어느 정도 알고 계십니까?",3,용어는 들어 보았다,150,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,6,"서울시에서는 전쟁, 재해 등 국가비상시 대비 관련 기관간 합동으로 매년 1회 &lt;을지연습&gt;을 실시하고 있습니다. 어느 정도 알고 계십니까?",4,잘 모른다 / 처음 듣는 용어이다,45,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,7,"재해, 전쟁, 사변 등 국가비상시를 대비훈련인 을지연습에 시민이 함께 참여하는 행사가 있다면 가장 참여하고 싶은 행사는 무엇입니까?",1,주먹밥시식회,54,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,7,"재해, 전쟁, 사변 등 국가비상시를 대비훈련인 을지연습에 시민이 함께 참여하는 행사가 있다면 가장 참여하고 싶은 행사는 무엇입니까?",2,안보사진전시회,52,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,7,"재해, 전쟁, 사변 등 국가비상시를 대비훈련인 을지연습에 시민이 함께 참여하는 행사가 있다면 가장 참여하고 싶은 행사는 무엇입니까?",3,적장비 등 안보장비전시회,65,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,7,"재해, 전쟁, 사변 등 국가비상시를 대비훈련인 을지연습에 시민이 함께 참여하는 행사가 있다면 가장 참여하고 싶은 행사는 무엇입니까?",4,안보현장견학,66,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,7,"재해, 전쟁, 사변 등 국가비상시를 대비훈련인 을지연습에 시민이 함께 참여하는 행사가 있다면 가장 참여하고 싶은 행사는 무엇입니까?",5,지진 등 재난대비 체험교육,158,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,7,"재해, 전쟁, 사변 등 국가비상시를 대비훈련인 을지연습에 시민이 함께 참여하는 행사가 있다면 가장 참여하고 싶은 행사는 무엇입니까?",6,기타,20,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,8,"귀하께서는 전쟁, 기타 비상사태시 국민들이 지켜야 할 기본적인 행동요령인 &lt;전시 국민행동요령&gt;에 대해 어느 정도 알고 계십니까?",1,구체적인 내용에 대해 잘 알고 있다,29,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,8,"귀하께서는 전쟁, 기타 비상사태시 국민들이 지켜야 할 기본적인 행동요령인 &lt;전시 국민행동요령&gt;에 대해 어느 정도 알고 계십니까?",2,대략적인 내용에 대해 알고 있다,143,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,8,"귀하께서는 전쟁, 기타 비상사태시 국민들이 지켜야 할 기본적인 행동요령인 &lt;전시 국민행동요령&gt;에 대해 어느 정도 알고 계십니까?",3,용어는 들어 보았다,177,2013-06-11 13:09:24.0,종료
1847,시민 안보의식 및 을지연습에 대한 시민여론조사,서울의 안보의식 및 을지연습에 대한 시민인지도 등을 파악하여 향후 을지연습 계획수립 및 발전방안을 마련하는데 필요한 기초자료로 활용하고자 하오니 많은 참여바랍니다.,8,"귀하께서는 전쟁, 기타 비상사태시 국민들이 지켜야 할 기본적인 행동요령인 &lt;전시 국민행동요령&gt;에 대해 어느 정도 알고 계십니까?",4,잘 모른다 / 처음 듣는 용어이다,66,2013-06-11 13:09:24.0,종료
